3661
3008
3443
5269
4966
6643
2454
6515
4763
2207
6472
6488
6526
1476
3131
3034
2345
2379
6531
6732
3406
2357
6491
8478
2395
3680
6805
1477
6469
4770
6561
6803
2247
3017
6933
6703
4766
3675
2752
6414
2404
6719
8227
6683
8210
8081
3558
1256
3611
3587
2729
6756
4947
8996
4583
2368
5278
3583
6670
4728
6138
2382
3617
4743
4768
3548
6593
2227
6747
5871
6538
3532
4536
8255
6902
9921
5536
2377
5478
8422
6238
2753
5236
4968
4572
3105
6569
5222
3491
6894
8155
3138
2949
6139
2455
2388
6279
6715
2458
8279
6664
1580
1268
6870
6523
3552
6579
6716
6263
4919
8416
2731
2233
5388
1788
9942
4953
6176
8086
50
5299
1537
4551
3374
6788
6592
6230
5292
2743
6411
8467
4163
6689
3416
1503
5258
1513
6655
6873
9917
2754
5284
5432
3310
2412
2732
1723
6922
8341
8462
2597
4557
3545
6741
8442
3479
6235
3036
6435
3444
4138
6485
6245
3081
6806
3005
4107
3679
8446
7556
8084
4162
6589
2317
8201
3010
4205
8261
2723
4152
6417
3708
4746
3045
5234
3141
00670L
3211
6143
6416
2456
1808
5203
3213
8091
6203
5425
2066
4580
6150
3163
6792
4549
6581
5508
8054
3715
6192
1231
3088
6527
6204
2756
6269
2254
6590
1514
2540
6791
2250
6464
6753
6197
4175
1319
6276
4129
8480
6213
4912
5312
3078
5609
2636
2947
3577
1525
6651
3264
3546
4174
4571
3702
4905
5347
3465
4904
4739
8426
6504
6188
5534
1786
4977
7402
1796
6426
1259
2373
1726
2948
2472
6205
2408
4737
1216
3257
8942
8938
6191
6684
5371
1315
51
5511
2338
6112
4951
3388
3438
53
6541
3402
1736
6550
6693
6525
3363
2481
00647L
9911
2850
1722
2436
8112
2015
4581
6243
6768
6257
6183
4974
1583
2397
4576
8917
8424
2497
6706
6221
6290
2881
3504
8342
1507
3016
8027
6865
6482
3046
2441
2719
4994
6261
2467
5469
4971
8271
3030
6532
2459
4116
3338
8358
6189
5243
3557
4987
00675L
4190
3701
2881B
2882B
2882A
2891B 
8908
3624
8941
3090
6727
2329
8420
5340
6186
3450
6582
1903
6170
2722
4946
8033
1210
8476
1535
3689
5607
6452
2031
2453
2063
1752
8163
6804
5007
5386
1225
6201
2881C
00791B
9906
00790B
4568
9926
8183
00758B
6743
4503
00685L
3704
2718
2433
3015
6570
2634
6629
6184
2354
8927
2425
6419
2606
6596
713
2355
2838A
2887E
4584
8390
8936
4128
3025
6024
2392
59
4923
8099
8087
6574
6591
3346
8437
2539
4543
2420
6697
6901
8432
2916
8085
8077
4420
5227
2340
5878
6668
2945
1240
8040
4995
3219
8222
6499
2258
3162
6642
4523
3224
6658
3622
3705
5876
6275
3714
3205
8044
5015
00721B
3206
2235
2609
2734
3694
8103
00833B
2486
6101
9933
6790
8039
00864B
8088
4976
1713
00798B
6641
668
5305
661
00854B
00796B
2482
3027
2448
8367
2371
00740B
6217
9918
8930
00774B
2642
732
3051
4764
6282
9925
2542
00838B
2936
6222
6509
2432
2809
5543
1262
3055
1234
2027
00722B
2886
1227
6615
3311
657
1799
2816
2430
6477
1712
4120
00765B
4114
00855B
2740
3447
6194
00725B
1614
6175
8049
2423
1603
1442
00856B
1595
2314
1584
4192
1410
3011
00837B
00773B
4153
8444
3308
6552
00778B
00873B
4305
00784B
3630
5244
1817
2353
3059
4502
4735
6148
00777B
00869B
2402
3067
6877
2464
00720B
3629
00750B
00751B
4561
2417
4906
00785B
4527
00787B
6236
8440
00697B
8240
4741
3631
6588
5902
3673
4999
5538
00848B
4916
00775B
00755B
4139
4419
00695B
5013
00724B
2362
1599
3092
652
2342
2414
850
861
6165
00781B
2434
00793B
1101
1737
6548
00726B
3512
6508
6177
1325
6767
00756B
4909
6158
00867B
00799B
00782B
3531
4433
2607
5410
8403
